condicao_id,sintoma_1,sintoma_2,doenca_associada,risco_sugerido,fontes_ids
sindrome_coronariana_aguda,aperto no peito,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,aperto no peito,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,cabeça leve,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,cabeça leve,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,cabeça leve,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dificuldade para respirar,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,dificuldade para respirar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,falta de ar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,respiração curta,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nas costas,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,dificuldade para respirar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,falta de ar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,respiração curta,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no braço esquerdo,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,dificuldade para respirar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,dor nas costas,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,dor no braço esquerdo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,dor nos dois braços,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,falta de ar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,respiração curta,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor no peito,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,dificuldade para respirar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,falta de ar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,respiração curta,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,dor nos dois braços,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,enjoo,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,enjoo,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,enjoo,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,enjoo,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,enjoo,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,enjoo,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,falta de ar,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,mal-estar com tontura,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,mal-estar com tontura,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,mal-estar com tontura,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,náusea,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,náusea,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,náusea,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,náusea,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,náusea,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,náusea,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,dificuldade para respirar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,dor nas costas,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,dor no braço esquerdo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,dor nos dois braços,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,falta de ar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,respiração curta,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,pressão no peito,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,sudorese intensa,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,suor frio,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,transpiração fria,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,respiração curta,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,sudorese intensa,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,suor frio,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,tontura,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,tontura,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,tontura,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,enjoo,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,náusea,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,transpiração fria,vontade de vomitar,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,vontade de vomitar,cabeça leve,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,vontade de vomitar,cansaço incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,vontade de vomitar,fadiga incomum,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,vontade de vomitar,fraqueza súbita,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,vontade de vomitar,mal-estar com tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
sindrome_coronariana_aguda,vontade de vomitar,tontura,Síndrome Coronariana Aguda / Infarto,alto_risco,S01|S08|S15|S16
